train_steps,agent_steps,return,env_steps,env,run
698000,29652174.0,2803.8,118608696.0,atari_space_invaders,atari_spaceinvaders_0
700000,29737058.0,2810.7,118948232.0,atari_space_invaders,atari_spaceinvaders_0
702000,29821993.0,2683.4,119287972.0,atari_space_invaders,atari_spaceinvaders_0
704000,29905308.0,2708.8,119621232.0,atari_space_invaders,atari_spaceinvaders_0
706000,29991220.5,2688.3,119964882.0,atari_space_invaders,atari_spaceinvaders_0
708000,30079205.5,2870.8,120316822.0,atari_space_invaders,atari_spaceinvaders_0
710000,30165809.5,2715.4,120663238.0,atari_space_invaders,atari_spaceinvaders_0
712000,30253943.0,2803.7,121015772.0,atari_space_invaders,atari_spaceinvaders_0
714000,30344274.5,2705.6,121377098.0,atari_space_invaders,atari_spaceinvaders_0
716000,30430284.5,2811.2,121721138.0,atari_space_invaders,atari_spaceinvaders_0
718000,30516195.5,2854.0,122064782.0,atari_space_invaders,atari_spaceinvaders_0
720000,30602224.0,2796.8,122408896.0,atari_space_invaders,atari_spaceinvaders_0
722000,30685554.5,2839.9,122742218.0,atari_space_invaders,atari_spaceinvaders_0
724000,30773141.5,2842.4,123092566.0,atari_space_invaders,atari_spaceinvaders_0
726000,30860588.0,2817.8,123442352.0,atari_space_invaders,atari_spaceinvaders_0
728000,30948858.5,2840.1,123795434.0,atari_space_invaders,atari_spaceinvaders_0
730000,31038821.0,2839.7,124155284.0,atari_space_invaders,atari_spaceinvaders_0
732000,31128632.0,2621.2,124514528.0,atari_space_invaders,atari_spaceinvaders_0
734000,31218356.5,2649.1,124873426.0,atari_space_invaders,atari_spaceinvaders_0
736000,31299658.0,2831.2,125198632.0,atari_space_invaders,atari_spaceinvaders_0
738000,31379731.0,2735.0,125518924.0,atari_space_invaders,atari_spaceinvaders_0
740000,31471739.0,2863.1,125886956.0,atari_space_invaders,atari_spaceinvaders_0
742000,31565206.5,2872.0,126260826.0,atari_space_invaders,atari_spaceinvaders_0
744000,31650318.0,2805.8,126601272.0,atari_space_invaders,atari_spaceinvaders_0
746000,31728604.5,2827.9,126914418.0,atari_space_invaders,atari_spaceinvaders_0
748000,31818732.5,2789.1,127274930.0,atari_space_invaders,atari_spaceinvaders_0
750000,31908192.5,2897.2,127632770.0,atari_space_invaders,atari_spaceinvaders_0
752000,31995585.5,2794.1,127982342.0,atari_space_invaders,atari_spaceinvaders_0
754000,32083377.0,2826.0,128333508.0,atari_space_invaders,atari_spaceinvaders_0
756000,32165670.0,2863.8,128662680.0,atari_space_invaders,atari_spaceinvaders_0
758000,32247006.0,2768.2,128988024.0,atari_space_invaders,atari_spaceinvaders_0
760000,32328454.0,2797.9,129313816.0,atari_space_invaders,atari_spaceinvaders_0
762000,32409274.0,2850.9,129637096.0,atari_space_invaders,atari_spaceinvaders_0
764000,32489867.0,2736.9,129959468.0,atari_space_invaders,atari_spaceinvaders_0
766000,32570570.0,2672.5,130282280.0,atari_space_invaders,atari_spaceinvaders_0
768000,32648165.0,2614.9,130592660.0,atari_space_invaders,atari_spaceinvaders_0
770000,32725365.5,2766.4,130901462.0,atari_space_invaders,atari_spaceinvaders_0
772000,32806573.5,2854.6,131226294.0,atari_space_invaders,atari_spaceinvaders_0
774000,32885453.5,2769.0,131541814.0,atari_space_invaders,atari_spaceinvaders_0
776000,32966764.0,2752.0,131867056.0,atari_space_invaders,atari_spaceinvaders_0
778000,33040211.0,2639.8,132160844.0,atari_space_invaders,atari_spaceinvaders_0
780000,33117786.5,2802.6,132471146.0,atari_space_invaders,atari_spaceinvaders_0
782000,33199581.5,2747.1,132798326.0,atari_space_invaders,atari_spaceinvaders_0
784000,33284302.5,2614.2,133137210.0,atari_space_invaders,atari_spaceinvaders_0
786000,33362268.5,2750.7,133449074.0,atari_space_invaders,atari_spaceinvaders_0
788000,33440081.5,2841.8,133760326.0,atari_space_invaders,atari_spaceinvaders_0
790000,33519801.5,2812.5,134079206.0,atari_space_invaders,atari_spaceinvaders_0
792000,33596693.0,2810.7,134386772.0,atari_space_invaders,atari_spaceinvaders_0
794000,33679784.0,2743.5,134719136.0,atari_space_invaders,atari_spaceinvaders_0
796000,33753720.5,2907.1,135014882.0,atari_space_invaders,atari_spaceinvaders_0
798000,33829453.0,2850.7,135317812.0,atari_space_invaders,atari_spaceinvaders_0
800000,33907932.5,2769.0,135631730.0,atari_space_invaders,atari_spaceinvaders_0
802000,33986224.5,2839.8,135944898.0,atari_space_invaders,atari_spaceinvaders_0
804000,34067634.0,2761.7,136270536.0,atari_space_invaders,atari_spaceinvaders_0
806000,34153150.0,2816.1,136612600.0,atari_space_invaders,atari_spaceinvaders_0
808000,34236851.0,2808.0,136947404.0,atari_space_invaders,atari_spaceinvaders_0
810000,34314447.0,2787.5,137257788.0,atari_space_invaders,atari_spaceinvaders_0
812000,34396502.5,2884.8,137586010.0,atari_space_invaders,atari_spaceinvaders_0
814000,34475016.0,2838.9,137900064.0,atari_space_invaders,atari_spaceinvaders_0
816000,34557390.0,2780.3,138229560.0,atari_space_invaders,atari_spaceinvaders_0
818000,34641098.0,2728.4,138564392.0,atari_space_invaders,atari_spaceinvaders_0
820000,34720698.0,2771.1,138882792.0,atari_space_invaders,atari_spaceinvaders_0
822000,34799886.0,2828.4,139199544.0,atari_space_invaders,atari_spaceinvaders_0
824000,34875750.5,2547.8,139503002.0,atari_space_invaders,atari_spaceinvaders_0
826000,34950453.0,2782.9,139801812.0,atari_space_invaders,atari_spaceinvaders_0
828000,35026736.5,2847.3,140106946.0,atari_space_invaders,atari_spaceinvaders_0
830000,35102951.0,2838.3,140411804.0,atari_space_invaders,atari_spaceinvaders_0
832000,35181991.5,2793.8,140727966.0,atari_space_invaders,atari_spaceinvaders_0
834000,35264250.0,2752.2,141057000.0,atari_space_invaders,atari_spaceinvaders_0
836000,35344273.5,2843.5,141377094.0,atari_space_invaders,atari_spaceinvaders_0
838000,35424390.0,2854.6,141697560.0,atari_space_invaders,atari_spaceinvaders_0
840000,35503582.5,2827.2,142014330.0,atari_space_invaders,atari_spaceinvaders_0
842000,35583955.5,2763.1,142335822.0,atari_space_invaders,atari_spaceinvaders_0
844000,35665218.0,2774.0,142660872.0,atari_space_invaders,atari_spaceinvaders_0
846000,35744941.0,2802.5,142979764.0,atari_space_invaders,atari_spaceinvaders_0
848000,35821582.5,2907.1,143286330.0,atari_space_invaders,atari_spaceinvaders_0
850000,35901117.0,2888.1,143604468.0,atari_space_invaders,atari_spaceinvaders_0
852000,35979317.0,2886.2,143917268.0,atari_space_invaders,atari_spaceinvaders_0
854000,36059106.0,2846.3,144236424.0,atari_space_invaders,atari_spaceinvaders_0
856000,36144979.0,2706.4,144579916.0,atari_space_invaders,atari_spaceinvaders_0
858000,36230724.0,2846.3,144922896.0,atari_space_invaders,atari_spaceinvaders_0
860000,36312051.5,2874.4,145248206.0,atari_space_invaders,atari_spaceinvaders_0
862000,36387410.0,2840.3,145549640.0,atari_space_invaders,atari_spaceinvaders_0
864000,36465850.0,2814.5,145863400.0,atari_space_invaders,atari_spaceinvaders_0
866000,36548640.0,2849.7,146194560.0,atari_space_invaders,atari_spaceinvaders_0
868000,36626774.5,2870.1,146507098.0,atari_space_invaders,atari_spaceinvaders_0
870000,36698478.0,2890.1,146793912.0,atari_space_invaders,atari_spaceinvaders_0
872000,36772965.0,2812.9,147091860.0,atari_space_invaders,atari_spaceinvaders_0
874000,36857847.0,2874.3,147431388.0,atari_space_invaders,atari_spaceinvaders_0
876000,36942153.0,2851.3,147768612.0,atari_space_invaders,atari_spaceinvaders_0
878000,37020343.0,2785.2,148081372.0,atari_space_invaders,atari_spaceinvaders_0
880000,37103383.5,2865.0,148413534.0,atari_space_invaders,atari_spaceinvaders_0
882000,37180218.5,2914.3,148720874.0,atari_space_invaders,atari_spaceinvaders_0
884000,37254978.0,2890.0,149019912.0,atari_space_invaders,atari_spaceinvaders_0
886000,37334439.5,2831.6,149337758.0,atari_space_invaders,atari_spaceinvaders_0
888000,37416369.5,2900.1,149665478.0,atari_space_invaders,atari_spaceinvaders_0
890000,37493499.5,2870.2,149973998.0,atari_space_invaders,atari_spaceinvaders_0
892000,37577897.0,2870.5,150311588.0,atari_space_invaders,atari_spaceinvaders_0
894000,37658364.0,2842.9,150633456.0,atari_space_invaders,atari_spaceinvaders_0
896000,37743588.0,2793.6,150974352.0,atari_space_invaders,atari_spaceinvaders_0
898000,37824980.5,2820.3,151299922.0,atari_space_invaders,atari_spaceinvaders_0
900000,37903637.0,2881.5,151614548.0,atari_space_invaders,atari_spaceinvaders_0
902000,37981471.0,2875.2,151925884.0,atari_space_invaders,atari_spaceinvaders_0
904000,38047806.0,2825.8,152191224.0,atari_space_invaders,atari_spaceinvaders_0
906000,38124372.5,2827.3,152497490.0,atari_space_invaders,atari_spaceinvaders_0
908000,38199692.0,2812.4,152798768.0,atari_space_invaders,atari_spaceinvaders_0
910000,38280216.5,2810.1,153120866.0,atari_space_invaders,atari_spaceinvaders_0
912000,38359963.0,2809.7,153439852.0,atari_space_invaders,atari_spaceinvaders_0
914000,38440650.0,2861.0,153762600.0,atari_space_invaders,atari_spaceinvaders_0
916000,38521695.0,2822.5,154086780.0,atari_space_invaders,atari_spaceinvaders_0
918000,38602550.0,2847.6,154410200.0,atari_space_invaders,atari_spaceinvaders_0
920000,38683380.5,2845.8,154733522.0,atari_space_invaders,atari_spaceinvaders_0
922000,38763861.5,2881.7,155055446.0,atari_space_invaders,atari_spaceinvaders_0
924000,38840904.0,2736.1,155363616.0,atari_space_invaders,atari_spaceinvaders_0
926000,38913530.5,2876.8,155654122.0,atari_space_invaders,atari_spaceinvaders_0
928000,38994009.0,2860.2,155976036.0,atari_space_invaders,atari_spaceinvaders_0
930000,39074823.5,2734.9,156299294.0,atari_space_invaders,atari_spaceinvaders_0
932000,39158063.0,2804.8,156632252.0,atari_space_invaders,atari_spaceinvaders_0
934000,39239390.0,2873.5,156957560.0,atari_space_invaders,atari_spaceinvaders_0
936000,39320065.0,2881.2,157280260.0,atari_space_invaders,atari_spaceinvaders_0
938000,39393874.0,2932.8,157575496.0,atari_space_invaders,atari_spaceinvaders_0
940000,39467193.5,2893.3,157868774.0,atari_space_invaders,atari_spaceinvaders_0
942000,39548082.0,2824.4,158192328.0,atari_space_invaders,atari_spaceinvaders_0
944000,39625787.0,2570.9,158503148.0,atari_space_invaders,atari_spaceinvaders_0
946000,39702798.0,2849.7,158811192.0,atari_space_invaders,atari_spaceinvaders_0
948000,39782996.0,2873.8,159131984.0,atari_space_invaders,atari_spaceinvaders_0
950000,39861804.0,2899.8,159447216.0,atari_space_invaders,atari_spaceinvaders_0
952000,39942847.5,2886.8,159771390.0,atari_space_invaders,atari_spaceinvaders_0
954000,40026289.5,2872.3,160105158.0,atari_space_invaders,atari_spaceinvaders_0
956000,40101154.0,2791.4,160404616.0,atari_space_invaders,atari_spaceinvaders_0
958000,40184460.0,2827.9,160737840.0,atari_space_invaders,atari_spaceinvaders_0
960000,40265953.5,2816.0,161063814.0,atari_space_invaders,atari_spaceinvaders_0
962000,40349405.0,2752.5,161397620.0,atari_space_invaders,atari_spaceinvaders_0
964000,40425327.0,2879.7,161701308.0,atari_space_invaders,atari_spaceinvaders_0
966000,40505375.0,2871.9,162021500.0,atari_space_invaders,atari_spaceinvaders_0
968000,40584743.5,2751.8,162338974.0,atari_space_invaders,atari_spaceinvaders_0
970000,40658396.5,2850.2,162633586.0,atari_space_invaders,atari_spaceinvaders_0
972000,40738579.0,2811.5,162954316.0,atari_space_invaders,atari_spaceinvaders_0
974000,40823396.5,2795.3,163293586.0,atari_space_invaders,atari_spaceinvaders_0
976000,40902912.0,2795.5,163611648.0,atari_space_invaders,atari_spaceinvaders_0
