train_steps,agent_steps,return,env_steps,env,run
616000,23815505.0,2530.0,95262020.0,atari_montezuma_revenge,atari_montezuma_1
618000,23890696.0,,95562784.0,atari_montezuma_revenge,atari_montezuma_1
620000,23971696.0,2550.0,95886784.0,atari_montezuma_revenge,atari_montezuma_1
622000,24039196.0,,96156784.0,atari_montezuma_revenge,atari_montezuma_1
624000,24133696.0,,96534784.0,atari_montezuma_revenge,atari_montezuma_1
626000,24214696.0,2360.0,96858784.0,atari_montezuma_revenge,atari_montezuma_1
628000,24294621.0,,97178484.0,atari_montezuma_revenge,atari_montezuma_1
630000,24388046.0,,97552184.0,atari_montezuma_revenge,atari_montezuma_1
632000,24469046.0,2560.0,97876184.0,atari_montezuma_revenge,atari_montezuma_1
634000,24547999.5,,98191998.0,atari_montezuma_revenge,atari_montezuma_1
636000,24628719.5,2530.0,98514878.0,atari_montezuma_revenge,atari_montezuma_1
638000,24717708.0,2520.0,98870832.0,atari_montezuma_revenge,atari_montezuma_1
640000,24792513.0,,99170052.0,atari_montezuma_revenge,atari_montezuma_1
642000,24873513.0,,99494052.0,atari_montezuma_revenge,atari_montezuma_1
644000,24971692.5,2560.0,99886770.0,atari_montezuma_revenge,atari_montezuma_1
646000,25055165.0,,100220660.0,atari_montezuma_revenge,atari_montezuma_1
648000,25146227.0,,100584908.0,atari_montezuma_revenge,atari_montezuma_1
650000,25227227.0,2580.0,100908908.0,atari_montezuma_revenge,atari_montezuma_1
652000,25294727.0,,101178908.0,atari_montezuma_revenge,atari_montezuma_1
654000,25375727.0,2600.0,101502908.0,atari_montezuma_revenge,atari_montezuma_1
656000,25473496.0,,101893984.0,atari_montezuma_revenge,atari_montezuma_1
658000,25551548.0,,102206192.0,atari_montezuma_revenge,atari_montezuma_1
660000,25646048.0,2590.0,102584192.0,atari_montezuma_revenge,atari_montezuma_1
662000,25732806.0,2510.0,102931224.0,atari_montezuma_revenge,atari_montezuma_1
664000,25804968.0,2520.0,103219872.0,atari_montezuma_revenge,atari_montezuma_1
666000,25883661.0,,103534644.0,atari_montezuma_revenge,atari_montezuma_1
668000,25964661.0,1050.0,103858644.0,atari_montezuma_revenge,atari_montezuma_1
670000,26032161.0,,104128644.0,atari_montezuma_revenge,atari_montezuma_1
672000,26100926.0,,104403704.0,atari_montezuma_revenge,atari_montezuma_1
674000,26169691.0,1710.0,104678764.0,atari_montezuma_revenge,atari_montezuma_1
