train_steps,agent_steps,return,env_steps,env,run
70000,4259979.5,585.4,17039918.0,atari_space_invaders,atari_spaceinvaders_1
72000,4382900.0,587.4,17531600.0,atari_space_invaders,atari_spaceinvaders_1
74000,4512796.5,590.1,18051186.0,atari_space_invaders,atari_spaceinvaders_1
76000,4644332.5,609.7,18577330.0,atari_space_invaders,atari_spaceinvaders_1
78000,4775191.0,654.5,19100764.0,atari_space_invaders,atari_spaceinvaders_1
80000,4908776.0,642.2,19635104.0,atari_space_invaders,atari_spaceinvaders_1
82000,5038234.0,663.9,20152936.0,atari_space_invaders,atari_spaceinvaders_1
84000,5165649.0,673.6,20662596.0,atari_space_invaders,atari_spaceinvaders_1
86000,5291225.0,712.5,21164900.0,atari_space_invaders,atari_spaceinvaders_1
88000,5426387.5,726.3,21705550.0,atari_space_invaders,atari_spaceinvaders_1
90000,5563125.5,715.3,22252502.0,atari_space_invaders,atari_spaceinvaders_1
92000,5695435.5,761.7,22781742.0,atari_space_invaders,atari_spaceinvaders_1
94000,5828643.0,798.3,23314572.0,atari_space_invaders,atari_spaceinvaders_1
96000,5964008.5,915.8,23856034.0,atari_space_invaders,atari_spaceinvaders_1
98000,6091946.5,870.2,24367786.0,atari_space_invaders,atari_spaceinvaders_1
100000,6220822.0,905.9,24883288.0,atari_space_invaders,atari_spaceinvaders_1
102000,6357490.5,942.2,25429962.0,atari_space_invaders,atari_spaceinvaders_1
104000,6498898.0,981.5,25995592.0,atari_space_invaders,atari_spaceinvaders_1
106000,6635951.0,996.9,26543804.0,atari_space_invaders,atari_spaceinvaders_1
108000,6772049.0,832.7,27088196.0,atari_space_invaders,atari_spaceinvaders_1
110000,6907642.5,859.1,27630570.0,atari_space_invaders,atari_spaceinvaders_1
112000,7034890.5,893.0,28139562.0,atari_space_invaders,atari_spaceinvaders_1
114000,7169182.5,849.7,28676730.0,atari_space_invaders,atari_spaceinvaders_1
116000,7305506.0,890.5,29222024.0,atari_space_invaders,atari_spaceinvaders_1
118000,7430544.5,887.8,29722178.0,atari_space_invaders,atari_spaceinvaders_1
120000,7562356.5,897.3,30249426.0,atari_space_invaders,atari_spaceinvaders_1
122000,7699241.5,981.0,30796966.0,atari_space_invaders,atari_spaceinvaders_1
124000,7831386.5,952.5,31325546.0,atari_space_invaders,atari_spaceinvaders_1
126000,7961526.0,819.8,31846104.0,atari_space_invaders,atari_spaceinvaders_1
128000,8098486.5,957.0,32393946.0,atari_space_invaders,atari_spaceinvaders_1
130000,8232784.0,927.6,32931136.0,atari_space_invaders,atari_spaceinvaders_1
132000,8357473.5,895.1,33429894.0,atari_space_invaders,atari_spaceinvaders_1
134000,8488577.0,813.2,33954308.0,atari_space_invaders,atari_spaceinvaders_1
136000,8618778.0,976.2,34475112.0,atari_space_invaders,atari_spaceinvaders_1
138000,8744734.0,973.4,34978936.0,atari_space_invaders,atari_spaceinvaders_1
140000,8874328.0,998.3,35497312.0,atari_space_invaders,atari_spaceinvaders_1
142000,9009301.0,970.3,36037204.0,atari_space_invaders,atari_spaceinvaders_1
144000,9145140.5,1053.1,36580562.0,atari_space_invaders,atari_spaceinvaders_1
146000,9281924.0,980.2,37127696.0,atari_space_invaders,atari_spaceinvaders_1
148000,9417533.0,970.3,37670132.0,atari_space_invaders,atari_spaceinvaders_1
150000,9546133.5,969.9,38184534.0,atari_space_invaders,atari_spaceinvaders_1
152000,9676200.0,1041.9,38704800.0,atari_space_invaders,atari_spaceinvaders_1
154000,9811506.5,1093.3,39246026.0,atari_space_invaders,atari_spaceinvaders_1
156000,9930807.0,1073.4,39723228.0,atari_space_invaders,atari_spaceinvaders_1
158000,10058204.0,1134.4,40232816.0,atari_space_invaders,atari_spaceinvaders_1
160000,10187236.0,1130.0,40748944.0,atari_space_invaders,atari_spaceinvaders_1
162000,10317174.0,1239.5,41268696.0,atari_space_invaders,atari_spaceinvaders_1
164000,10446304.5,1203.4,41785218.0,atari_space_invaders,atari_spaceinvaders_1
166000,10583799.0,1175.7,42335196.0,atari_space_invaders,atari_spaceinvaders_1
168000,10721152.0,1261.5,42884608.0,atari_space_invaders,atari_spaceinvaders_1
170000,10855409.0,1248.6,43421636.0,atari_space_invaders,atari_spaceinvaders_1
172000,10988903.0,1311.1,43955612.0,atari_space_invaders,atari_spaceinvaders_1
174000,11123642.5,1254.5,44494570.0,atari_space_invaders,atari_spaceinvaders_1
176000,11255335.5,1290.5,45021342.0,atari_space_invaders,atari_spaceinvaders_1
178000,11385343.0,1147.8,45541372.0,atari_space_invaders,atari_spaceinvaders_1
180000,11516235.5,1189.2,46064942.0,atari_space_invaders,atari_spaceinvaders_1
182000,11649788.0,1321.3,46599152.0,atari_space_invaders,atari_spaceinvaders_1
184000,11778073.0,1329.3,47112292.0,atari_space_invaders,atari_spaceinvaders_1
186000,11908627.5,1304.3,47634510.0,atari_space_invaders,atari_spaceinvaders_1
188000,12046513.5,1442.9,48186054.0,atari_space_invaders,atari_spaceinvaders_1
190000,12182059.0,1313.6,48728236.0,atari_space_invaders,atari_spaceinvaders_1
192000,12312312.0,1463.7,49249248.0,atari_space_invaders,atari_spaceinvaders_1
194000,12444801.5,1232.7,49779206.0,atari_space_invaders,atari_spaceinvaders_1
196000,12580469.0,1409.8,50321876.0,atari_space_invaders,atari_spaceinvaders_1
198000,12714656.0,1452.6,50858624.0,atari_space_invaders,atari_spaceinvaders_1
200000,12846970.0,1426.8,51387880.0,atari_space_invaders,atari_spaceinvaders_1
202000,12979712.5,1513.5,51918850.0,atari_space_invaders,atari_spaceinvaders_1
204000,13121266.5,1151.3,52485066.0,atari_space_invaders,atari_spaceinvaders_1
206000,13264158.5,1268.0,53056634.0,atari_space_invaders,atari_spaceinvaders_1
208000,13399894.0,1376.1,53599576.0,atari_space_invaders,atari_spaceinvaders_1
210000,13533035.0,1251.4,54132140.0,atari_space_invaders,atari_spaceinvaders_1
212000,13661251.0,1246.6,54645004.0,atari_space_invaders,atari_spaceinvaders_1
214000,13789386.5,1609.8,55157546.0,atari_space_invaders,atari_spaceinvaders_1
216000,13926495.5,1534.4,55705982.0,atari_space_invaders,atari_spaceinvaders_1
218000,14065019.5,1497.7,56260078.0,atari_space_invaders,atari_spaceinvaders_1
220000,14195057.0,1603.5,56780228.0,atari_space_invaders,atari_spaceinvaders_1
222000,14328619.5,1486.2,57314478.0,atari_space_invaders,atari_spaceinvaders_1
224000,14458938.0,1494.6,57835752.0,atari_space_invaders,atari_spaceinvaders_1
226000,14591553.5,1461.8,58366214.0,atari_space_invaders,atari_spaceinvaders_1
228000,14714995.0,1497.6,58859980.0,atari_space_invaders,atari_spaceinvaders_1
230000,14844267.0,1107.4,59377068.0,atari_space_invaders,atari_spaceinvaders_1
232000,14978926.0,1089.7,59915704.0,atari_space_invaders,atari_spaceinvaders_1
234000,15111044.0,1237.5,60444176.0,atari_space_invaders,atari_spaceinvaders_1
236000,15245218.0,1494.2,60980872.0,atari_space_invaders,atari_spaceinvaders_1
238000,15383230.0,1522.8,61532920.0,atari_space_invaders,atari_spaceinvaders_1
240000,15520466.0,1432.2,62081864.0,atari_space_invaders,atari_spaceinvaders_1
242000,15649544.5,1409.5,62598178.0,atari_space_invaders,atari_spaceinvaders_1
244000,15779161.5,1571.2,63116646.0,atari_space_invaders,atari_spaceinvaders_1
246000,15912081.0,1490.2,63648324.0,atari_space_invaders,atari_spaceinvaders_1
248000,16045553.5,1437.2,64182214.0,atari_space_invaders,atari_spaceinvaders_1
250000,16180116.0,1567.6,64720464.0,atari_space_invaders,atari_spaceinvaders_1
252000,16311950.5,1436.0,65247802.0,atari_space_invaders,atari_spaceinvaders_1
254000,16442813.5,1545.7,65771254.0,atari_space_invaders,atari_spaceinvaders_1
256000,16573373.5,1520.2,66293494.0,atari_space_invaders,atari_spaceinvaders_1
258000,16706307.0,1654.9,66825228.0,atari_space_invaders,atari_spaceinvaders_1
260000,16842566.0,1577.2,67370264.0,atari_space_invaders,atari_spaceinvaders_1
262000,16970335.5,1726.6,67881342.0,atari_space_invaders,atari_spaceinvaders_1
264000,17108873.5,1610.5,68435494.0,atari_space_invaders,atari_spaceinvaders_1
266000,17246044.0,1589.0,68984176.0,atari_space_invaders,atari_spaceinvaders_1
268000,17376803.5,1406.6,69507214.0,atari_space_invaders,atari_spaceinvaders_1
270000,17507907.5,1597.1,70031630.0,atari_space_invaders,atari_spaceinvaders_1
272000,17634594.0,1663.4,70538376.0,atari_space_invaders,atari_spaceinvaders_1
274000,17774268.5,1731.9,71097074.0,atari_space_invaders,atari_spaceinvaders_1
276000,17911939.5,1605.7,71647758.0,atari_space_invaders,atari_spaceinvaders_1
278000,18043891.0,1506.7,72175564.0,atari_space_invaders,atari_spaceinvaders_1
280000,18178269.5,1792.2,72713078.0,atari_space_invaders,atari_spaceinvaders_1
282000,18306600.0,1683.2,73226400.0,atari_space_invaders,atari_spaceinvaders_1
284000,18432080.0,1696.4,73728320.0,atari_space_invaders,atari_spaceinvaders_1
286000,18566957.0,1634.0,74267828.0,atari_space_invaders,atari_spaceinvaders_1
288000,18700164.0,1589.4,74800656.0,atari_space_invaders,atari_spaceinvaders_1
290000,18827744.5,1853.8,75310978.0,atari_space_invaders,atari_spaceinvaders_1
292000,18960359.5,1533.8,75841438.0,atari_space_invaders,atari_spaceinvaders_1
294000,19094552.5,1737.0,76378210.0,atari_space_invaders,atari_spaceinvaders_1
296000,19233157.0,1711.2,76932628.0,atari_space_invaders,atari_spaceinvaders_1
298000,19368298.5,1806.4,77473194.0,atari_space_invaders,atari_spaceinvaders_1
300000,19502762.5,1658.0,78011050.0,atari_space_invaders,atari_spaceinvaders_1
302000,19643872.5,1887.5,78575490.0,atari_space_invaders,atari_spaceinvaders_1
304000,19776425.5,1534.3,79105702.0,atari_space_invaders,atari_spaceinvaders_1
306000,19911475.0,1829.2,79645900.0,atari_space_invaders,atari_spaceinvaders_1
308000,20043627.5,2105.9,80174510.0,atari_space_invaders,atari_spaceinvaders_1
310000,20186190.5,2078.1,80744762.0,atari_space_invaders,atari_spaceinvaders_1
312000,20317499.5,1774.5,81269998.0,atari_space_invaders,atari_spaceinvaders_1
314000,20456105.0,1777.0,81824420.0,atari_space_invaders,atari_spaceinvaders_1
316000,20585689.0,1984.8,82342756.0,atari_space_invaders,atari_spaceinvaders_1
318000,20714513.5,2046.3,82858054.0,atari_space_invaders,atari_spaceinvaders_1
320000,20847830.0,1758.0,83391320.0,atari_space_invaders,atari_spaceinvaders_1
322000,20978960.5,1819.5,83915842.0,atari_space_invaders,atari_spaceinvaders_1
324000,21113436.0,1675.7,84453744.0,atari_space_invaders,atari_spaceinvaders_1
326000,21254212.0,1911.4,85016848.0,atari_space_invaders,atari_spaceinvaders_1
328000,21387436.0,1976.2,85549744.0,atari_space_invaders,atari_spaceinvaders_1
330000,21522788.0,1819.1,86091152.0,atari_space_invaders,atari_spaceinvaders_1
332000,21653591.5,1851.3,86614366.0,atari_space_invaders,atari_spaceinvaders_1
334000,21783358.0,1696.0,87133432.0,atari_space_invaders,atari_spaceinvaders_1
336000,21914199.0,1905.8,87656796.0,atari_space_invaders,atari_spaceinvaders_1
338000,22046349.0,2045.2,88185396.0,atari_space_invaders,atari_spaceinvaders_1
340000,22179189.0,2026.8,88716756.0,atari_space_invaders,atari_spaceinvaders_1
342000,22312442.5,2020.6,89249770.0,atari_space_invaders,atari_spaceinvaders_1
344000,22448820.0,2172.5,89795280.0,atari_space_invaders,atari_spaceinvaders_1
346000,22572700.0,2103.2,90290800.0,atari_space_invaders,atari_spaceinvaders_1
348000,22706345.5,2319.6,90825382.0,atari_space_invaders,atari_spaceinvaders_1
350000,22839979.5,2289.3,91359918.0,atari_space_invaders,atari_spaceinvaders_1
352000,22968390.0,2297.7,91873560.0,atari_space_invaders,atari_spaceinvaders_1
354000,23093412.0,2191.4,92373648.0,atari_space_invaders,atari_spaceinvaders_1
356000,23227760.0,2196.1,92911040.0,atari_space_invaders,atari_spaceinvaders_1
358000,23354725.5,2293.4,93418902.0,atari_space_invaders,atari_spaceinvaders_1
360000,23490532.0,2211.6,93962128.0,atari_space_invaders,atari_spaceinvaders_1
362000,23619615.5,2131.4,94478462.0,atari_space_invaders,atari_spaceinvaders_1
364000,23751075.5,2120.4,95004302.0,atari_space_invaders,atari_spaceinvaders_1
366000,23886798.5,2358.1,95547194.0,atari_space_invaders,atari_spaceinvaders_1
368000,24023106.5,2270.4,96092426.0,atari_space_invaders,atari_spaceinvaders_1
370000,24159306.0,1887.5,96637224.0,atari_space_invaders,atari_spaceinvaders_1
372000,24289104.5,2137.2,97156418.0,atari_space_invaders,atari_spaceinvaders_1
374000,24422228.5,2190.2,97688914.0,atari_space_invaders,atari_spaceinvaders_1
376000,24562448.0,2047.6,98249792.0,atari_space_invaders,atari_spaceinvaders_1
378000,24700267.5,2197.3,98801070.0,atari_space_invaders,atari_spaceinvaders_1
380000,24837840.0,2230.6,99351360.0,atari_space_invaders,atari_spaceinvaders_1
382000,24970413.0,2484.1,99881652.0,atari_space_invaders,atari_spaceinvaders_1
384000,25106818.0,2451.5,100427272.0,atari_space_invaders,atari_spaceinvaders_1
386000,25242432.5,2241.4,100969730.0,atari_space_invaders,atari_spaceinvaders_1
388000,25384577.0,2766.2,101538308.0,atari_space_invaders,atari_spaceinvaders_1
390000,25527680.0,2574.6,102110720.0,atari_space_invaders,atari_spaceinvaders_1
392000,25661252.0,2856.1,102645008.0,atari_space_invaders,atari_spaceinvaders_1
394000,25795664.0,2545.1,103182656.0,atari_space_invaders,atari_spaceinvaders_1
396000,25927096.5,2816.9,103708386.0,atari_space_invaders,atari_spaceinvaders_1
398000,26063113.5,2872.0,104252454.0,atari_space_invaders,atari_spaceinvaders_1
400000,26190213.0,2683.2,104760852.0,atari_space_invaders,atari_spaceinvaders_1
402000,26316829.0,2686.7,105267316.0,atari_space_invaders,atari_spaceinvaders_1
404000,26445577.5,2988.6,105782310.0,atari_space_invaders,atari_spaceinvaders_1
406000,26586466.5,2943.6,106345866.0,atari_space_invaders,atari_spaceinvaders_1
408000,26725908.5,2501.1,106903634.0,atari_space_invaders,atari_spaceinvaders_1
410000,26860019.0,2602.8,107440076.0,atari_space_invaders,atari_spaceinvaders_1
412000,27000254.5,2483.2,108001018.0,atari_space_invaders,atari_spaceinvaders_1
414000,27133114.0,2977.4,108532456.0,atari_space_invaders,atari_spaceinvaders_1
416000,27263079.5,3106.6,109052318.0,atari_space_invaders,atari_spaceinvaders_1
418000,27394199.5,3317.4,109576798.0,atari_space_invaders,atari_spaceinvaders_1
420000,27519587.5,3107.8,110078350.0,atari_space_invaders,atari_spaceinvaders_1
422000,27644433.0,2921.3,110577732.0,atari_space_invaders,atari_spaceinvaders_1
424000,27783115.5,2222.9,111132462.0,atari_space_invaders,atari_spaceinvaders_1
426000,27920781.0,3411.9,111683124.0,atari_space_invaders,atari_spaceinvaders_1
428000,28049710.0,3235.3,112198840.0,atari_space_invaders,atari_spaceinvaders_1
430000,28180955.0,3051.5,112723820.0,atari_space_invaders,atari_spaceinvaders_1
432000,28308879.0,3619.1,113235516.0,atari_space_invaders,atari_spaceinvaders_1
434000,28445935.0,3289.4,113783740.0,atari_space_invaders,atari_spaceinvaders_1
436000,28572256.0,3176.8,114289024.0,atari_space_invaders,atari_spaceinvaders_1
438000,28712147.5,3070.1,114848590.0,atari_space_invaders,atari_spaceinvaders_1
440000,28848041.5,4287.3,115392166.0,atari_space_invaders,atari_spaceinvaders_1
442000,28979297.0,3558.1,115917188.0,atari_space_invaders,atari_spaceinvaders_1
444000,29121702.0,3633.2,116486808.0,atari_space_invaders,atari_spaceinvaders_1
446000,29258821.5,3629.7,117035286.0,atari_space_invaders,atari_spaceinvaders_1
448000,29392393.0,3774.4,117569572.0,atari_space_invaders,atari_spaceinvaders_1
450000,29531226.5,3597.3,118124906.0,atari_space_invaders,atari_spaceinvaders_1
452000,29661053.0,3039.7,118644212.0,atari_space_invaders,atari_spaceinvaders_1
454000,29797488.0,3893.0,119189952.0,atari_space_invaders,atari_spaceinvaders_1
456000,29939172.0,3678.4,119756688.0,atari_space_invaders,atari_spaceinvaders_1
458000,30084627.5,4134.7,120338510.0,atari_space_invaders,atari_spaceinvaders_1
460000,30222688.5,4108.3,120890754.0,atari_space_invaders,atari_spaceinvaders_1
462000,30355594.5,4032.0,121422378.0,atari_space_invaders,atari_spaceinvaders_1
464000,30490857.5,3923.3,121963430.0,atari_space_invaders,atari_spaceinvaders_1
466000,30620052.5,3322.7,122480210.0,atari_space_invaders,atari_spaceinvaders_1
468000,30755227.0,3749.3,123020908.0,atari_space_invaders,atari_spaceinvaders_1
470000,30884130.5,3967.5,123536522.0,atari_space_invaders,atari_spaceinvaders_1
472000,31017713.0,3333.8,124070852.0,atari_space_invaders,atari_spaceinvaders_1
474000,31147930.5,4132.3,124591722.0,atari_space_invaders,atari_spaceinvaders_1
476000,31284366.5,4028.6,125137466.0,atari_space_invaders,atari_spaceinvaders_1
478000,31417955.5,4461.3,125671822.0,atari_space_invaders,atari_spaceinvaders_1
480000,31548836.5,4522.2,126195346.0,atari_space_invaders,atari_spaceinvaders_1
482000,31684218.0,4051.8,126736872.0,atari_space_invaders,atari_spaceinvaders_1
484000,31818911.0,4712.7,127275644.0,atari_space_invaders,atari_spaceinvaders_1
486000,31954504.5,4018.5,127818018.0,atari_space_invaders,atari_spaceinvaders_1
488000,32086674.5,4245.2,128346698.0,atari_space_invaders,atari_spaceinvaders_1
490000,32222036.5,4694.6,128888146.0,atari_space_invaders,atari_spaceinvaders_1
492000,32354620.5,4518.4,129418482.0,atari_space_invaders,atari_spaceinvaders_1
494000,32485051.0,4861.3,129940204.0,atari_space_invaders,atari_spaceinvaders_1
496000,32621388.0,4757.0,130485552.0,atari_space_invaders,atari_spaceinvaders_1
498000,32752294.0,4926.0,131009176.0,atari_space_invaders,atari_spaceinvaders_1
500000,32877664.5,5115.2,131510658.0,atari_space_invaders,atari_spaceinvaders_1
502000,33009881.0,5553.0,132039524.0,atari_space_invaders,atari_spaceinvaders_1
504000,33131559.5,4219.2,132526238.0,atari_space_invaders,atari_spaceinvaders_1
506000,33259361.0,4187.0,133037444.0,atari_space_invaders,atari_spaceinvaders_1
508000,33394719.5,5644.8,133578878.0,atari_space_invaders,atari_spaceinvaders_1
510000,33556751.0,5731.5,134227004.0,atari_space_invaders,atari_spaceinvaders_1
512000,33691590.5,5909.6,134766362.0,atari_space_invaders,atari_spaceinvaders_1
514000,33828845.5,4673.4,135315382.0,atari_space_invaders,atari_spaceinvaders_1
516000,33964093.5,5084.0,135856374.0,atari_space_invaders,atari_spaceinvaders_1
518000,34095820.5,4363.7,136383282.0,atari_space_invaders,atari_spaceinvaders_1
520000,34227396.5,4311.8,136909586.0,atari_space_invaders,atari_spaceinvaders_1
522000,34363607.5,4293.1,137454430.0,atari_space_invaders,atari_spaceinvaders_1
524000,34485021.5,4735.2,137940086.0,atari_space_invaders,atari_spaceinvaders_1
526000,34617523.5,5476.8,138470094.0,atari_space_invaders,atari_spaceinvaders_1
528000,34758441.0,5157.0,139033764.0,atari_space_invaders,atari_spaceinvaders_1
530000,34882055.5,4433.0,139528222.0,atari_space_invaders,atari_spaceinvaders_1
532000,35022977.0,5122.5,140091908.0,atari_space_invaders,atari_spaceinvaders_1
534000,35155619.0,4976.1,140622476.0,atari_space_invaders,atari_spaceinvaders_1
536000,35283912.0,4674.2,141135648.0,atari_space_invaders,atari_spaceinvaders_1
538000,35395866.0,5126.8,141583464.0,atari_space_invaders,atari_spaceinvaders_1
540000,35530955.5,5069.9,142123822.0,atari_space_invaders,atari_spaceinvaders_1
542000,35670132.0,5924.4,142680528.0,atari_space_invaders,atari_spaceinvaders_1
544000,35798542.5,6847.0,143194170.0,atari_space_invaders,atari_spaceinvaders_1
546000,35923549.0,5291.0,143694196.0,atari_space_invaders,atari_spaceinvaders_1
548000,36056823.5,4553.6,144227294.0,atari_space_invaders,atari_spaceinvaders_1
550000,36193990.5,4601.8,144775962.0,atari_space_invaders,atari_spaceinvaders_1
552000,36331785.0,4161.5,145327140.0,atari_space_invaders,atari_spaceinvaders_1
554000,36457787.5,5221.2,145831150.0,atari_space_invaders,atari_spaceinvaders_1
556000,36581583.5,5043.3,146326334.0,atari_space_invaders,atari_spaceinvaders_1
558000,36710360.5,6661.9,146841442.0,atari_space_invaders,atari_spaceinvaders_1
560000,36842766.0,5462.9,147371064.0,atari_space_invaders,atari_spaceinvaders_1
562000,36977482.5,5752.6,147909930.0,atari_space_invaders,atari_spaceinvaders_1
564000,37113204.5,5246.5,148452818.0,atari_space_invaders,atari_spaceinvaders_1
566000,37246594.0,4595.9,148986376.0,atari_space_invaders,atari_spaceinvaders_1
568000,37387658.0,4717.1,149550632.0,atari_space_invaders,atari_spaceinvaders_1
570000,37523612.5,4755.0,150094450.0,atari_space_invaders,atari_spaceinvaders_1
572000,37649492.5,5888.6,150597970.0,atari_space_invaders,atari_spaceinvaders_1
574000,37768824.0,5853.6,151075296.0,atari_space_invaders,atari_spaceinvaders_1
576000,37907345.5,6133.2,151629382.0,atari_space_invaders,atari_spaceinvaders_1
578000,38044442.0,6726.5,152177768.0,atari_space_invaders,atari_spaceinvaders_1
580000,38168733.0,6510.1,152674932.0,atari_space_invaders,atari_spaceinvaders_1
582000,38302561.5,6087.9,153210246.0,atari_space_invaders,atari_spaceinvaders_1
584000,38434735.0,6093.1,153738940.0,atari_space_invaders,atari_spaceinvaders_1
586000,38557902.5,6625.5,154231610.0,atari_space_invaders,atari_spaceinvaders_1
588000,38693175.5,6288.0,154772702.0,atari_space_invaders,atari_spaceinvaders_1
590000,38823585.0,6078.1,155294340.0,atari_space_invaders,atari_spaceinvaders_1
592000,38958467.0,6093.4,155833868.0,atari_space_invaders,atari_spaceinvaders_1
594000,39105536.0,5034.2,156422144.0,atari_space_invaders,atari_spaceinvaders_1
596000,39245443.0,6689.0,156981772.0,atari_space_invaders,atari_spaceinvaders_1
598000,39376883.0,5904.5,157507532.0,atari_space_invaders,atari_spaceinvaders_1
600000,39509085.0,6964.7,158036340.0,atari_space_invaders,atari_spaceinvaders_1
602000,39640339.0,5445.0,158561356.0,atari_space_invaders,atari_spaceinvaders_1
604000,39763011.0,7904.2,159052044.0,atari_space_invaders,atari_spaceinvaders_1
606000,39890476.0,5367.4,159561904.0,atari_space_invaders,atari_spaceinvaders_1
608000,40007254.0,5484.5,160029016.0,atari_space_invaders,atari_spaceinvaders_1
610000,40127138.5,7225.5,160508554.0,atari_space_invaders,atari_spaceinvaders_1
612000,40265284.0,6805.2,161061136.0,atari_space_invaders,atari_spaceinvaders_1
614000,40396151.0,5309.8,161584604.0,atari_space_invaders,atari_spaceinvaders_1
616000,40537852.5,5380.8,162151410.0,atari_space_invaders,atari_spaceinvaders_1
618000,40675981.5,6237.6,162703926.0,atari_space_invaders,atari_spaceinvaders_1
620000,40821810.0,6594.5,163287240.0,atari_space_invaders,atari_spaceinvaders_1
622000,40951523.5,6012.1,163806094.0,atari_space_invaders,atari_spaceinvaders_1
624000,41080223.0,5734.4,164320892.0,atari_space_invaders,atari_spaceinvaders_1
626000,41219967.5,6358.6,164879870.0,atari_space_invaders,atari_spaceinvaders_1
628000,41355561.5,7748.2,165422246.0,atari_space_invaders,atari_spaceinvaders_1
630000,41481819.0,6961.5,165927276.0,atari_space_invaders,atari_spaceinvaders_1
632000,41616459.5,6684.5,166465838.0,atari_space_invaders,atari_spaceinvaders_1
634000,41729360.0,7942.5,166917440.0,atari_space_invaders,atari_spaceinvaders_1
636000,41857593.5,6420.9,167430374.0,atari_space_invaders,atari_spaceinvaders_1
638000,41997419.5,6142.0,167989678.0,atari_space_invaders,atari_spaceinvaders_1
640000,42131925.5,5894.2,168527702.0,atari_space_invaders,atari_spaceinvaders_1
642000,42266025.0,5711.9,169064100.0,atari_space_invaders,atari_spaceinvaders_1
644000,42401226.5,5139.1,169604906.0,atari_space_invaders,atari_spaceinvaders_1
646000,42544591.5,5895.9,170178366.0,atari_space_invaders,atari_spaceinvaders_1
648000,42686625.5,6905.9,170746502.0,atari_space_invaders,atari_spaceinvaders_1
650000,42821459.0,6504.2,171285836.0,atari_space_invaders,atari_spaceinvaders_1
652000,42954645.5,7999.5,171818582.0,atari_space_invaders,atari_spaceinvaders_1
654000,43085443.5,7158.0,172341774.0,atari_space_invaders,atari_spaceinvaders_1
656000,43216957.5,7739.3,172867830.0,atari_space_invaders,atari_spaceinvaders_1
658000,43343361.0,5184.1,173373444.0,atari_space_invaders,atari_spaceinvaders_1
660000,43473699.0,6666.8,173894796.0,atari_space_invaders,atari_spaceinvaders_1
662000,43607351.0,7928.5,174429404.0,atari_space_invaders,atari_spaceinvaders_1
664000,43743926.5,5974.7,174975706.0,atari_space_invaders,atari_spaceinvaders_1
666000,43875945.5,6934.0,175503782.0,atari_space_invaders,atari_spaceinvaders_1
668000,44007735.5,7720.8,176030942.0,atari_space_invaders,atari_spaceinvaders_1
