train_steps,agent_steps,return,env_steps,env,run
2000,67696.0,0.0,270784.0,atari_montezuma_revenge,atari_montezuma_0
4000,121399.5,0.0,485598.0,atari_montezuma_revenge,atari_montezuma_0
6000,194575.5,0.0,778302.0,atari_montezuma_revenge,atari_montezuma_0
8000,275866.0,0.0,1103464.0,atari_montezuma_revenge,atari_montezuma_0
10000,358439.5,0.0,1433758.0,atari_montezuma_revenge,atari_montezuma_0
12000,433426.5,0.0,1733706.0,atari_montezuma_revenge,atari_montezuma_0
14000,508105.5,0.0,2032422.0,atari_montezuma_revenge,atari_montezuma_0
16000,589614.0,0.0,2358456.0,atari_montezuma_revenge,atari_montezuma_0
18000,670806.5,0.0,2683226.0,atari_montezuma_revenge,atari_montezuma_0
20000,752187.0,0.0,3008748.0,atari_montezuma_revenge,atari_montezuma_0
22000,829288.0,0.0,3317152.0,atari_montezuma_revenge,atari_montezuma_0
24000,912281.5,0.0,3649126.0,atari_montezuma_revenge,atari_montezuma_0
26000,989409.0,0.0,3957636.0,atari_montezuma_revenge,atari_montezuma_0
28000,1067554.5,0.0,4270218.0,atari_montezuma_revenge,atari_montezuma_0
30000,1145707.5,0.0,4582830.0,atari_montezuma_revenge,atari_montezuma_0
32000,1228431.5,0.0,4913726.0,atari_montezuma_revenge,atari_montezuma_0
34000,1310496.5,0.0,5241986.0,atari_montezuma_revenge,atari_montezuma_0
36000,1384756.0,0.0,5539024.0,atari_montezuma_revenge,atari_montezuma_0
38000,1455062.0,0.0,5820248.0,atari_montezuma_revenge,atari_montezuma_0
40000,1532416.0,0.0,6129664.0,atari_montezuma_revenge,atari_montezuma_0
42000,1606192.0,0.6,6424768.0,atari_montezuma_revenge,atari_montezuma_0
44000,1678515.0,0.0,6714060.0,atari_montezuma_revenge,atari_montezuma_0
46000,1761732.0,0.0,7046928.0,atari_montezuma_revenge,atari_montezuma_0
48000,1842292.5,0.0,7369170.0,atari_montezuma_revenge,atari_montezuma_0
50000,1922588.5,0.0,7690354.0,atari_montezuma_revenge,atari_montezuma_0
52000,1998813.0,0.0,7995252.0,atari_montezuma_revenge,atari_montezuma_0
54000,2076342.0,0.0,8305368.0,atari_montezuma_revenge,atari_montezuma_0
56000,2154989.0,0.0,8619956.0,atari_montezuma_revenge,atari_montezuma_0
58000,2236124.0,0.0,8944496.0,atari_montezuma_revenge,atari_montezuma_0
60000,2315902.5,0.0,9263610.0,atari_montezuma_revenge,atari_montezuma_0
62000,2390471.5,0.0,9561886.0,atari_montezuma_revenge,atari_montezuma_0
64000,2470306.0,0.0,9881224.0,atari_montezuma_revenge,atari_montezuma_0
66000,2550503.0,0.0,10202012.0,atari_montezuma_revenge,atari_montezuma_0
68000,2623388.0,0.0,10493552.0,atari_montezuma_revenge,atari_montezuma_0
70000,2703485.5,0.0,10813942.0,atari_montezuma_revenge,atari_montezuma_0
72000,2786645.5,0.0,11146582.0,atari_montezuma_revenge,atari_montezuma_0
74000,2863274.5,0.0,11453098.0,atari_montezuma_revenge,atari_montezuma_0
76000,2939555.5,0.0,11758222.0,atari_montezuma_revenge,atari_montezuma_0
78000,3016699.0,0.0,12066796.0,atari_montezuma_revenge,atari_montezuma_0
80000,3089397.0,0.0,12357588.0,atari_montezuma_revenge,atari_montezuma_0
82000,3167592.5,0.0,12670370.0,atari_montezuma_revenge,atari_montezuma_0
84000,3245615.5,0.0,12982462.0,atari_montezuma_revenge,atari_montezuma_0
86000,3324078.0,0.0,13296312.0,atari_montezuma_revenge,atari_montezuma_0
88000,3398089.5,0.0,13592358.0,atari_montezuma_revenge,atari_montezuma_0
90000,3479940.5,0.0,13919762.0,atari_montezuma_revenge,atari_montezuma_0
92000,3560441.5,0.0,14241766.0,atari_montezuma_revenge,atari_montezuma_0
94000,3638592.0,0.0,14554368.0,atari_montezuma_revenge,atari_montezuma_0
96000,3713401.5,0.0,14853606.0,atari_montezuma_revenge,atari_montezuma_0
98000,3793807.0,0.0,15175228.0,atari_montezuma_revenge,atari_montezuma_0
100000,3871054.0,0.0,15484216.0,atari_montezuma_revenge,atari_montezuma_0
102000,3945605.5,0.0,15782422.0,atari_montezuma_revenge,atari_montezuma_0
104000,4026095.5,0.0,16104382.0,atari_montezuma_revenge,atari_montezuma_0
106000,4103433.0,0.0,16413732.0,atari_montezuma_revenge,atari_montezuma_0
108000,4182425.5,0.0,16729702.0,atari_montezuma_revenge,atari_montezuma_0
110000,4259322.0,0.0,17037288.0,atari_montezuma_revenge,atari_montezuma_0
112000,4335294.5,0.0,17341178.0,atari_montezuma_revenge,atari_montezuma_0
114000,4405255.5,0.0,17621022.0,atari_montezuma_revenge,atari_montezuma_0
116000,4486440.0,0.0,17945760.0,atari_montezuma_revenge,atari_montezuma_0
118000,4558934.0,0.0,18235736.0,atari_montezuma_revenge,atari_montezuma_0
120000,4637268.5,0.0,18549074.0,atari_montezuma_revenge,atari_montezuma_0
122000,4710072.5,0.0,18840290.0,atari_montezuma_revenge,atari_montezuma_0
124000,4786075.0,0.0,19144300.0,atari_montezuma_revenge,atari_montezuma_0
126000,4865871.5,0.0,19463486.0,atari_montezuma_revenge,atari_montezuma_0
128000,4946984.5,0.0,19787938.0,atari_montezuma_revenge,atari_montezuma_0
130000,5022826.0,0.0,20091304.0,atari_montezuma_revenge,atari_montezuma_0
132000,5098363.5,0.0,20393454.0,atari_montezuma_revenge,atari_montezuma_0
134000,5179023.5,0.0,20716094.0,atari_montezuma_revenge,atari_montezuma_0
136000,5258185.5,0.7,21032742.0,atari_montezuma_revenge,atari_montezuma_0
138000,5338100.5,0.0,21352402.0,atari_montezuma_revenge,atari_montezuma_0
140000,5414657.5,0.7,21658630.0,atari_montezuma_revenge,atari_montezuma_0
142000,5490389.0,0.7,21961556.0,atari_montezuma_revenge,atari_montezuma_0
144000,5570131.0,0.0,22280524.0,atari_montezuma_revenge,atari_montezuma_0
146000,5649292.5,0.0,22597170.0,atari_montezuma_revenge,atari_montezuma_0
148000,5728028.0,0.0,22912112.0,atari_montezuma_revenge,atari_montezuma_0
150000,5803149.0,0.0,23212596.0,atari_montezuma_revenge,atari_montezuma_0
152000,5882845.0,0.0,23531380.0,atari_montezuma_revenge,atari_montezuma_0
154000,5959706.5,0.0,23838826.0,atari_montezuma_revenge,atari_montezuma_0
156000,6035595.5,0.0,24142382.0,atari_montezuma_revenge,atari_montezuma_0
158000,6115794.5,0.0,24463178.0,atari_montezuma_revenge,atari_montezuma_0
160000,6189178.0,0.0,24756712.0,atari_montezuma_revenge,atari_montezuma_0
162000,6269368.0,0.0,25077472.0,atari_montezuma_revenge,atari_montezuma_0
164000,6345300.0,0.0,25381200.0,atari_montezuma_revenge,atari_montezuma_0
166000,6427084.5,0.7,25708338.0,atari_montezuma_revenge,atari_montezuma_0
168000,6509279.0,0.0,26037116.0,atari_montezuma_revenge,atari_montezuma_0
170000,6591924.0,0.0,26367696.0,atari_montezuma_revenge,atari_montezuma_0
172000,6663783.0,0.0,26655132.0,atari_montezuma_revenge,atari_montezuma_0
174000,6735673.5,0.0,26942694.0,atari_montezuma_revenge,atari_montezuma_0
176000,6818941.5,0.0,27275766.0,atari_montezuma_revenge,atari_montezuma_0
178000,6894858.0,0.0,27579432.0,atari_montezuma_revenge,atari_montezuma_0
180000,6968755.0,0.0,27875020.0,atari_montezuma_revenge,atari_montezuma_0
182000,7047648.5,0.0,28190594.0,atari_montezuma_revenge,atari_montezuma_0
184000,7130328.0,0.0,28521312.0,atari_montezuma_revenge,atari_montezuma_0
186000,7213527.0,0.6,28854108.0,atari_montezuma_revenge,atari_montezuma_0
188000,7295568.0,0.0,29182272.0,atari_montezuma_revenge,atari_montezuma_0
190000,7376684.0,0.0,29506736.0,atari_montezuma_revenge,atari_montezuma_0
192000,7452452.0,0.0,29809808.0,atari_montezuma_revenge,atari_montezuma_0
194000,7531209.0,0.6,30124836.0,atari_montezuma_revenge,atari_montezuma_0
196000,7609290.0,0.0,30437160.0,atari_montezuma_revenge,atari_montezuma_0
198000,7692424.0,0.0,30769696.0,atari_montezuma_revenge,atari_montezuma_0
200000,7769339.5,0.0,31077358.0,atari_montezuma_revenge,atari_montezuma_0
202000,7848156.5,0.0,31392626.0,atari_montezuma_revenge,atari_montezuma_0
204000,7926798.5,0.0,31707194.0,atari_montezuma_revenge,atari_montezuma_0
206000,8000595.5,0.6,32002382.0,atari_montezuma_revenge,atari_montezuma_0
208000,8077320.0,0.0,32309280.0,atari_montezuma_revenge,atari_montezuma_0
210000,8151971.5,0.0,32607886.0,atari_montezuma_revenge,atari_montezuma_0
212000,8224599.0,0.0,32898396.0,atari_montezuma_revenge,atari_montezuma_0
214000,8309839.5,0.0,33239358.0,atari_montezuma_revenge,atari_montezuma_0
216000,8390308.0,0.7,33561232.0,atari_montezuma_revenge,atari_montezuma_0
218000,8471348.0,0.0,33885392.0,atari_montezuma_revenge,atari_montezuma_0
220000,8549185.0,0.7,34196740.0,atari_montezuma_revenge,atari_montezuma_0
222000,8634504.0,0.6,34538016.0,atari_montezuma_revenge,atari_montezuma_0
224000,8713711.0,0.0,34854844.0,atari_montezuma_revenge,atari_montezuma_0
226000,8795264.5,0.6,35181058.0,atari_montezuma_revenge,atari_montezuma_0
228000,8868367.5,0.0,35473470.0,atari_montezuma_revenge,atari_montezuma_0
230000,8943090.5,0.0,35772362.0,atari_montezuma_revenge,atari_montezuma_0
232000,9018001.0,0.0,36072004.0,atari_montezuma_revenge,atari_montezuma_0
234000,9101546.0,0.0,36406184.0,atari_montezuma_revenge,atari_montezuma_0
236000,9182489.5,0.0,36729958.0,atari_montezuma_revenge,atari_montezuma_0
238000,9260168.5,0.6,37040674.0,atari_montezuma_revenge,atari_montezuma_0
240000,9343352.0,0.0,37373408.0,atari_montezuma_revenge,atari_montezuma_0
242000,9423676.0,0.0,37694704.0,atari_montezuma_revenge,atari_montezuma_0
244000,9503092.0,0.0,38012368.0,atari_montezuma_revenge,atari_montezuma_0
246000,9582773.0,0.0,38331092.0,atari_montezuma_revenge,atari_montezuma_0
248000,9661607.0,0.0,38646428.0,atari_montezuma_revenge,atari_montezuma_0
250000,9743530.0,0.0,38974120.0,atari_montezuma_revenge,atari_montezuma_0
252000,9817202.5,0.0,39268810.0,atari_montezuma_revenge,atari_montezuma_0
254000,9894037.5,0.0,39576150.0,atari_montezuma_revenge,atari_montezuma_0
256000,9971132.0,0.0,39884528.0,atari_montezuma_revenge,atari_montezuma_0
258000,10043707.5,0.0,40174830.0,atari_montezuma_revenge,atari_montezuma_0
260000,10119151.5,0.0,40476606.0,atari_montezuma_revenge,atari_montezuma_0
262000,10196894.5,0.0,40787578.0,atari_montezuma_revenge,atari_montezuma_0
264000,10271352.5,0.6,41085410.0,atari_montezuma_revenge,atari_montezuma_0
266000,10348732.0,0.0,41394928.0,atari_montezuma_revenge,atari_montezuma_0
268000,10429238.5,0.0,41716954.0,atari_montezuma_revenge,atari_montezuma_0
270000,10506834.5,0.0,42027338.0,atari_montezuma_revenge,atari_montezuma_0
272000,10585185.5,0.0,42340742.0,atari_montezuma_revenge,atari_montezuma_0
274000,10668367.5,0.0,42673470.0,atari_montezuma_revenge,atari_montezuma_0
276000,10748223.5,0.0,42992894.0,atari_montezuma_revenge,atari_montezuma_0
278000,10828457.0,0.0,43313828.0,atari_montezuma_revenge,atari_montezuma_0
280000,10910183.5,0.0,43640734.0,atari_montezuma_revenge,atari_montezuma_0
282000,10989369.5,0.0,43957478.0,atari_montezuma_revenge,atari_montezuma_0
284000,11069418.0,0.0,44277672.0,atari_montezuma_revenge,atari_montezuma_0
286000,11147352.5,0.0,44589410.0,atari_montezuma_revenge,atari_montezuma_0
288000,11224190.0,0.0,44896760.0,atari_montezuma_revenge,atari_montezuma_0
292000,11397230.0,0.0,45588920.0,atari_montezuma_revenge,atari_montezuma_0
294000,11453710.5,0.0,45814842.0,atari_montezuma_revenge,atari_montezuma_0
296000,11534739.0,1.2,46138956.0,atari_montezuma_revenge,atari_montezuma_0
298000,11615258.0,0.0,46461032.0,atari_montezuma_revenge,atari_montezuma_0
300000,11696517.5,0.0,46786070.0,atari_montezuma_revenge,atari_montezuma_0
302000,11775263.0,0.6,47101052.0,atari_montezuma_revenge,atari_montezuma_0
304000,11858346.0,0.6,47433384.0,atari_montezuma_revenge,atari_montezuma_0
306000,11944217.5,0.0,47776870.0,atari_montezuma_revenge,atari_montezuma_0
308000,12016860.0,0.0,48067440.0,atari_montezuma_revenge,atari_montezuma_0
310000,12094223.0,0.7,48376892.0,atari_montezuma_revenge,atari_montezuma_0
312000,12172669.5,0.0,48690678.0,atari_montezuma_revenge,atari_montezuma_0
314000,12240769.5,0.0,48963078.0,atari_montezuma_revenge,atari_montezuma_0
316000,12320660.0,0.0,49282640.0,atari_montezuma_revenge,atari_montezuma_0
318000,12404381.5,0.0,49617526.0,atari_montezuma_revenge,atari_montezuma_0
320000,12480732.0,0.0,49922928.0,atari_montezuma_revenge,atari_montezuma_0
322000,12560052.5,0.0,50240210.0,atari_montezuma_revenge,atari_montezuma_0
324000,12634666.0,1.2,50538664.0,atari_montezuma_revenge,atari_montezuma_0
326000,12712015.5,0.0,50848062.0,atari_montezuma_revenge,atari_montezuma_0
328000,12788568.0,0.0,51154272.0,atari_montezuma_revenge,atari_montezuma_0
330000,12866463.0,0.0,51465852.0,atari_montezuma_revenge,atari_montezuma_0
332000,12945995.0,0.0,51783980.0,atari_montezuma_revenge,atari_montezuma_0
334000,13030935.0,0.6,52123740.0,atari_montezuma_revenge,atari_montezuma_0
336000,13106701.0,1.3,52426804.0,atari_montezuma_revenge,atari_montezuma_0
338000,13186036.5,0.0,52744146.0,atari_montezuma_revenge,atari_montezuma_0
340000,13263078.0,0.6,53052312.0,atari_montezuma_revenge,atari_montezuma_0
342000,13342053.5,0.0,53368214.0,atari_montezuma_revenge,atari_montezuma_0
344000,13411849.5,0.0,53647398.0,atari_montezuma_revenge,atari_montezuma_0
346000,13486746.5,0.0,53946986.0,atari_montezuma_revenge,atari_montezuma_0
348000,13566037.0,0.0,54264148.0,atari_montezuma_revenge,atari_montezuma_0
350000,13644993.5,0.6,54579974.0,atari_montezuma_revenge,atari_montezuma_0
352000,13727241.0,0.0,54908964.0,atari_montezuma_revenge,atari_montezuma_0
354000,13803391.5,0.0,55213566.0,atari_montezuma_revenge,atari_montezuma_0
356000,13875697.5,0.6,55502790.0,atari_montezuma_revenge,atari_montezuma_0
358000,13946489.5,0.0,55785958.0,atari_montezuma_revenge,atari_montezuma_0
360000,14026285.5,0.0,56105142.0,atari_montezuma_revenge,atari_montezuma_0
362000,14102773.5,0.0,56411094.0,atari_montezuma_revenge,atari_montezuma_0
364000,14185501.0,0.0,56742004.0,atari_montezuma_revenge,atari_montezuma_0
366000,14267341.0,0.0,57069364.0,atari_montezuma_revenge,atari_montezuma_0
368000,14347150.0,0.6,57388600.0,atari_montezuma_revenge,atari_montezuma_0
370000,14426287.5,0.0,57705150.0,atari_montezuma_revenge,atari_montezuma_0
372000,14505544.0,0.6,58022176.0,atari_montezuma_revenge,atari_montezuma_0
374000,14589602.5,0.0,58358410.0,atari_montezuma_revenge,atari_montezuma_0
376000,14663674.5,0.0,58654698.0,atari_montezuma_revenge,atari_montezuma_0
378000,14741228.0,0.5,58964912.0,atari_montezuma_revenge,atari_montezuma_0
380000,14814773.5,0.0,59259094.0,atari_montezuma_revenge,atari_montezuma_0
382000,14889761.5,0.0,59559046.0,atari_montezuma_revenge,atari_montezuma_0
384000,14972169.5,0.0,59888678.0,atari_montezuma_revenge,atari_montezuma_0
386000,15047797.0,0.0,60191188.0,atari_montezuma_revenge,atari_montezuma_0
388000,15126539.5,0.0,60506158.0,atari_montezuma_revenge,atari_montezuma_0
390000,15204702.5,0.0,60818810.0,atari_montezuma_revenge,atari_montezuma_0
392000,15278588.0,1.2,61114352.0,atari_montezuma_revenge,atari_montezuma_0
394000,15360717.0,0.0,61442868.0,atari_montezuma_revenge,atari_montezuma_0
396000,15441084.5,0.0,61764338.0,atari_montezuma_revenge,atari_montezuma_0
398000,15516965.0,0.0,62067860.0,atari_montezuma_revenge,atari_montezuma_0
400000,15597188.5,1.2,62388754.0,atari_montezuma_revenge,atari_montezuma_0
402000,15672209.0,1.1,62688836.0,atari_montezuma_revenge,atari_montezuma_0
404000,15749614.0,0.0,62998456.0,atari_montezuma_revenge,atari_montezuma_0
406000,15820348.5,0.0,63281394.0,atari_montezuma_revenge,atari_montezuma_0
408000,15897546.0,0.0,63590184.0,atari_montezuma_revenge,atari_montezuma_0
410000,15977700.5,0.6,63910802.0,atari_montezuma_revenge,atari_montezuma_0
412000,16053742.0,0.0,64214968.0,atari_montezuma_revenge,atari_montezuma_0
414000,16126471.5,0.0,64505886.0,atari_montezuma_revenge,atari_montezuma_0
416000,16201309.0,0.6,64805236.0,atari_montezuma_revenge,atari_montezuma_0
418000,16279005.5,0.0,65116022.0,atari_montezuma_revenge,atari_montezuma_0
