train_steps,agent_steps,return,return_eval,env_steps,env,run
5000,,10.75,,,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
10000,1254150.0,11.363636363636363,,5016600.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
15000,1827000.0,14.772727272727273,,7308000.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
20000,2397600.0,42.95454545454545,,9590400.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
25000,2895300.0,29.565217391304348,,11581200.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
30000,3400650.0,65.95238095238095,,13602600.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
35000,3951000.0,78.26086956521739,,15804000.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
40000,4440150.0,92.85714285714286,,17760600.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
45000,4962600.0,92.3913043478261,,19850400.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
50000,5498550.0,141.8181818181818,,21994200.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
55000,6025500.0,100.22727272727273,,24102000.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
60000,6604200.0,97.04545454545455,,26416800.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
65000,7161300.0,104.34782608695652,,28645200.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
70000,7716600.0,96.9047619047619,,30866400.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
75000,8301600.0,139.0909090909091,,33206400.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
80000,8812800.0,139.54545454545453,,35251200.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
85000,9391500.0,143.69565217391303,,37566000.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
90000,9957600.0,143.57142857142858,,39830400.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
95000,10505700.0,131.7391304347826,,42022800.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
100000,11014650.0,150.0,,44058600.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
105000,11460600.0,161.5909090909091,,45842400.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
110000,11929950.0,148.63636363636363,,47719800.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
115000,12431700.0,163.4090909090909,,49726800.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
120000,13016700.0,196.36363636363637,,52066800.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
125000,13570200.0,183.86363636363637,,54280800.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
130000,14153400.0,173.1818181818182,,56613600.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
135000,14661000.0,199.56521739130434,,58644000.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
140000,15137550.0,196.66666666666666,,60550200.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
145000,15718500.0,199.34782608695653,,62874000.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
150000,16243200.0,203.4090909090909,,64972800.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
155000,16814700.0,225.0,,67258800.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
160000,17381250.0,201.5909090909091,,69525000.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
165000,17942400.0,183.125,,71769600.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
170000,18559800.0,224.1304347826087,,74239200.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
175000,19179000.0,210.43478260869566,,76716000.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
180000,19804500.0,225.8695652173913,,79218000.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
185000,20255400.0,193.88888888888889,,81021600.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl1
