train_steps,agent_steps,return,return_eval,env_steps,env,run
5000,,11.25,,,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
10000,1377000.0,15.909090909090908,,5508000.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
15000,1872000.0,38.75,,7488000.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
20000,2416500.0,40.0,,9666000.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
25000,2898000.0,50.0,,11592000.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
30000,3466800.0,65.21739130434783,,13867200.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
35000,4079700.0,58.333333333333336,,16318800.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
40000,4664250.0,62.82608695652174,,18657000.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
45000,5268600.0,77.29166666666667,,21074400.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
50000,5854950.0,104.1304347826087,,23419800.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
55000,6420600.0,90.625,,25682400.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
60000,7040250.0,116.73913043478261,,28161000.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
65000,7659000.0,122.91666666666667,,30636000.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
70000,8280900.0,121.73913043478261,,33123600.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
75000,8911800.0,117.70833333333333,,35647200.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
80000,9522900.0,146.875,,38091600.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
85000,10127700.0,145.83333333333334,,40510800.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
90000,10708200.0,168.47826086956522,,42832800.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
95000,11285100.0,157.70833333333334,,45140400.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
100000,11877300.0,205.2173913043478,,47509200.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
105000,12465900.0,193.54166666666666,,49863600.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
110000,13041000.0,188.91304347826087,,52164000.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
115000,13618800.0,206.45833333333334,,54475200.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
120000,14176350.0,205.625,,56705400.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
125000,14815800.0,167.08333333333334,,59263200.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
130000,15417000.0,194.7826086956522,,61668000.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
135000,16025400.0,198.125,,64101600.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
140000,16627950.0,234.34782608695653,,66511800.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
145000,17192700.0,208.95833333333334,,68770800.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
150000,17799750.0,222.29166666666666,,71199000.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
155000,18424800.0,250.4,,73699200.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
160000,19033650.0,244.7826086956522,,76134600.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
165000,19553400.0,229.0,,78213600.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
170000,20129850.0,258.125,,80519400.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
175000,20743200.0,265.4166666666667,,82972800.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
180000,21366450.0,273.2608695652174,,85465800.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
185000,22013100.0,256.0,,88052400.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
190000,22647600.0,238.33333333333334,,90590400.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
195000,23307300.0,268.4,,93229200.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
200000,23919300.0,289.5652173913044,,95677200.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
205000,24576300.0,252.2,,98305200.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
210000,25222050.0,242.17391304347825,,100888200.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
215000,25814700.0,249.375,,103258800.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
220000,26457300.0,280.0,,105829200.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
225000,27059400.0,284.3478260869565,,108237600.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
230000,27618300.0,288.3333333333333,,110473200.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
235000,28172700.0,325.6521739130435,,112690800.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
240000,28746900.0,286.95652173913044,,114987600.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
245000,29309400.0,306.875,,117237600.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
250000,29899800.0,337.17391304347825,,119599200.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
255000,30498300.0,321.4583333333333,,121993200.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
260000,31106700.0,331.7391304347826,,124426800.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
265000,31686300.0,313.75,,126745200.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
270000,32135400.0,374.8,,128541600.0,dmlab_explore_goal_locations_small,dmlab_explore_goal_locations_small_kl3_ent001
