train_steps,agent_steps,return,return_eval,env_steps,env,run
5000,324000.0,4.304347826086956,,1296000.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
10000,442800.0,7.0,,1771200.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
15000,616500.0,6.02,,2466000.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
20000,800550.0,7.06,,3202200.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
25000,1002600.0,9.46,,4010400.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
30000,1193400.0,9.52,,4773600.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
35000,1365300.0,10.96,,5461200.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
40000,1555200.0,12.02,,6220800.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
45000,1735200.0,11.115384615384615,,6940800.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
50000,1917000.0,11.666666666666666,,7668000.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
55000,2117700.0,15.211538461538462,,8470800.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
60000,2322000.0,20.12,,9288000.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
65000,2513700.0,24.884615384615383,,10054800.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
70000,2708100.0,24.291666666666668,,10832400.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
75000,2907000.0,29.673076923076923,,11628000.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
80000,3109050.0,34.041666666666664,,12436200.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
85000,3303900.0,34.34615384615385,,13215600.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
90000,3503250.0,39.94,,14013000.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
95000,3706200.0,44.74,,14824800.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
100000,3908250.0,40.22,,15633000.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
105000,4090500.0,36.18,,16362000.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
110000,4279500.0,42.583333333333336,,17118000.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
115000,4458600.0,44.6875,,17834400.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
120000,4642650.0,46.041666666666664,,18570600.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
125000,4824000.0,49.94,,19296000.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
130000,5007150.0,44.895833333333336,,20028600.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
135000,5190300.0,45.58,,20761200.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
140000,5379750.0,53.5625,,21519000.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
145000,5478300.0,52.8,,21913200.0,dmlab_explore_object_locations_small,dmlab_explore_object_locations_small_wrk3_1
