env,method,run,env_steps,return
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,62000000.0,2100.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,63000000.0,1870.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,64000000.0,460.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,65000000.0,1080.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,66000000.0,2300.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,67000000.0,1941.6666666666667
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,68000000.0,2080.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,69000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,70000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,71000000.0,2290.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,72000000.0,2560.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,73000000.0,2380.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,74000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,75000000.0,2560.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,76000000.0,2530.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,77000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,78000000.0,2580.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,79000000.0,2560.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,80000000.0,2540.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,81000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,82000000.0,2530.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,83000000.0,2560.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,84000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,85000000.0,1970.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,86000000.0,2580.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,87000000.0,2560.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,88000000.0,2560.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,89000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,90000000.0,2560.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,91000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,92000000.0,2570.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,93000000.0,2570.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,94000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,95000000.0,2580.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,96000000.0,2530.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,97000000.0,2560.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,98000000.0,2540.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,99000000.0,2560.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,100000000.0,2560.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,101000000.0,2560.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,102000000.0,2550.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,103000000.0,2560.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,104000000.0,2560.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,105000000.0,2580.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,106000000.0,2570.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,107000000.0,2580.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,108000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,109000000.0,2580.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,110000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,111000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,112000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,113000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,114000000.0,2580.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,115000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,116000000.0,2570.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,117000000.0,2520.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,118000000.0,2550.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,119000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,120000000.0,2580.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,121000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,122000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,123000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,124000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,125000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,126000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,127000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,128000000.0,2570.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,129000000.0,2140.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,130000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,131000000.0,2580.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,132000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,133000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,134000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,135000000.0,2540.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,136000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,137000000.0,2560.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,138000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,139000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,140000000.0,2580.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,141000000.0,2520.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,142000000.0,2510.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,143000000.0,2520.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,144000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,145000000.0,2290.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,146000000.0,2510.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,147000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,148000000.0,2520.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,149000000.0,2510.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,150000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,151000000.0,2540.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,152000000.0,2570.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,153000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,154000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,155000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,156000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,157000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,158000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,159000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,160000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,161000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,162000000.0,2100.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,163000000.0,2530.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,164000000.0,2570.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,165000000.0,2530.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,166000000.0,2310.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,167000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,168000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,169000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,170000000.0,2540.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,171000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,172000000.0,2580.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,173000000.0,2520.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,174000000.0,2580.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,175000000.0,2510.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,176000000.0,2550.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,177000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,178000000.0,2510.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,179000000.0,2510.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,180000000.0,2360.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,181000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,182000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,183000000.0,1810.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,184000000.0,2380.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,185000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,186000000.0,2530.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,187000000.0,2540.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,188000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,189000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,190000000.0,2540.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,191000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,192000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,193000000.0,2560.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,194000000.0,2530.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,195000000.0,2510.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,196000000.0,2340.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,197000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,198000000.0,2520.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_1,199000000.0,2520.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,1000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,2000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,3000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,4000000.0,20.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,5000000.0,120.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,6000000.0,310.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,7000000.0,400.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,8000000.0,400.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,9000000.0,400.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,10000000.0,400.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,11000000.0,400.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,12000000.0,400.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,13000000.0,400.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,14000000.0,430.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,15000000.0,400.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,16000000.0,490.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,17000000.0,460.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,18000000.0,470.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,19000000.0,460.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,20000000.0,430.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,21000000.0,430.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,22000000.0,490.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,23000000.0,420.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,24000000.0,470.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,25000000.0,470.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,26000000.0,440.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,27000000.0,440.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,28000000.0,430.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,29000000.0,360.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,30000000.0,400.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,31000000.0,400.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,32000000.0,450.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,33000000.0,420.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,34000000.0,430.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,35000000.0,480.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,36000000.0,480.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,37000000.0,500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,38000000.0,480.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,39000000.0,490.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,40000000.0,450.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,41000000.0,480.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,42000000.0,500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,43000000.0,490.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,44000000.0,460.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,45000000.0,470.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,46000000.0,440.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,47000000.0,450.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,48000000.0,410.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,49000000.0,410.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,50000000.0,410.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,51000000.0,400.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,52000000.0,420.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,53000000.0,410.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,54000000.0,400.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,55000000.0,430.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,56000000.0,410.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,57000000.0,460.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,58000000.0,430.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,59000000.0,460.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,60000000.0,450.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,61000000.0,410.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,62000000.0,410.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,63000000.0,400.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,64000000.0,410.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,65000000.0,420.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,66000000.0,430.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,67000000.0,400.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,68000000.0,400.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,69000000.0,400.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,70000000.0,366.6666666666667
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,71000000.0,410.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,72000000.0,400.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,73000000.0,410.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,74000000.0,430.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,75000000.0,410.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,76000000.0,440.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,77000000.0,420.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,78000000.0,400.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,79000000.0,440.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,80000000.0,430.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,81000000.0,430.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,82000000.0,440.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,83000000.0,450.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,84000000.0,500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,85000000.0,500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,86000000.0,500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,87000000.0,500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,88000000.0,490.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,89000000.0,490.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,90000000.0,500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,91000000.0,650.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,92000000.0,1280.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,93000000.0,2300.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,94000000.0,1700.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,95000000.0,2300.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,96000000.0,2320.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,97000000.0,1920.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,98000000.0,2360.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,99000000.0,2310.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,100000000.0,2310.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,101000000.0,2510.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,102000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,103000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,104000000.0,2520.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,105000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,106000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,107000000.0,2530.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,108000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,109000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,110000000.0,2530.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,111000000.0,2550.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,112000000.0,2540.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,113000000.0,2540.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,114000000.0,2530.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,115000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,116000000.0,2550.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,117000000.0,2550.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,118000000.0,2550.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,119000000.0,2530.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,120000000.0,2540.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,121000000.0,2530.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,122000000.0,2530.0
